COU_ID;COU_NAME
7657;Solomon Is.                      
7658;Solomon Is.                      
7659;Solomon Islands                  
7660;Somalia                          
7661;South Africa                     
7662;South Africa                     
7663;South Australia                  
7664;South Carolina                   
7665;South Dakota                     
7666;South Dekota                     
7667;South Georgia and the South Sandw
7668;South Kazakistan                 
7669;South Korea                      
7670;South Korean                     
7671;South Sandwich Islands           
7672;South Sudan                      
7673;South Valley                     
7674;South Vietnam                    
7675;South Yemen                      
7676;South-West  Africa (Namibia)     
7677;Soviet Union                     
7678;Spain                            
7679;Spain                            
7680;Spain                            
7681;Spain                            
7682;Spain                            
7683;Spain                            
7684;Spain                            
7685;Spain                            
7686;Spain                            
7687;Spain                            
7688;Spain                            
7689;Spain                            
7690;Spain                            
7691;Spain                            
7692;Spain                            
7693;Spain                            
7694;Spain 	 Moron AFB                
7695;Sri Lanka                        
7696;St. Barthélémy                   
7697;St. Kitts & Nevis                
7698;St. Kitts & Nevis                
7699;St. Lucia                        
7700;St. Vincent & the Grenadines     
7701;St. Vincent & the Grenadines     
7702;St. Vincent & the Grenadines     
7703;St. Vincent & the Grenadines     
7704;St. Vincent & the Grenadines     
7705;St. Vincent & the Grenadines     
7706;St. Vincent & the Grenadines     
7707;St. Vincent & the Grenadines     
7708;St. Vincent & the Grenadines     
7709;St. Vincent & the Grenadines     
7710;Stirlingshire                    
7711;Sudan                            
7712;Suiyang County                   
7713;Sumatra                          
7714;Surinam                          
7715;Suriname                         
7716;Surrey                           
7717;Sussex                           
7718;Svalbard and Jan Mayen           
7719;Sweden                           
7720;Switzerland                      
7721;Syria                            
7722;Syria                            
7723;Syria                            
7724;Syria                            
7725;Syria                            
7726;Syria                            
7727;Syria                            
7728;Syria                            
7729;Syria                            
7730;Syria                            
7731;Syria                            
7732;Syria                            
7733;Syria                            
7734;Syria                            
7735;Syria                            
7736;Syria                            
7737;Syria                            
7738;Syria                            
7739;Syria                            
7740;Syria                            
7741;Syria                            
7742;Syria                            
7743;Syria                            
7744;Syria                            
7745;Syria                            
7746;Syria                            
7747;Syria                            
7748;Syria                            
7749;Syria                            
7750;Syria                            
7751;Syria                            
7752;Syria                            
7753;Syria                            
7754;Syria                            
7755;Syria                            
7756;Syria                            
7757;Syria                            
7758;Syria                            
7759;Syria                            
7760;Syria                            
7761;Syria                            
7762;Syria                            
7763;Syria                            
7764;Syria                            
7765;Syria                            
7766;Syria                            
7767;Syria                            
7768;Syria                            
7769;Syria                            
7770;Syria                            
7771;Syria                            
7772;Syria                            
7773;Syria                            
7774;Syria                            
7775;Syria                            
7776;Syria                            
7777;Syria                            
7778;Syria                            
7779;Syria                            
7780;Syria                            
7781;Tahiti                           
7782;Taiwan                           
7783;Taiwan                           
7784;Taiwan                           
7785;Taiwan                           
7786;Taiwan                           
7787;Taiwan                           
7788;Taiwan                           
7789;Taiwan                           
7790;Taiwan                           
7791;Taiwan                           
7792;Taiwan                           
7793;Taiwan                           
7794;Taiwan                           
7795;Taiwan                           
7796;Taiwan                           
7797;Taiwan                           
7798;Taiwan                           
7799;Taiwan                           
7800;Taiwan                           
7801;Taiwan                           
7802;Taiwan                           
7803;Taiwan                           
7804;Taiwan                           
7805;Taiwan                           
7806;Taiwan                           
7807;Taiwan                           
7808;Taiwan                           
7809;Taiwan                           
7810;Taiwan                           
7811;Taiwan                           
7812;Taiwan                           
7813;Taiwan                           
7814;Taiwan                           
7815;Taiwan                           
7816;Taiwan                           
7817;Taiwan                           
7818;Taiwan                           
7819;Taiwan                           
7820;Taiwan                           
7821;Taiwan                           
7822;Taiwan                           
7823;Taiwan                           
7824;Taiwan                           
7825;Taiwan                           
7826;Taiwan                           
7827;Taiwan                           
7828;Taiwan                           
7829;Taiwan                           
7830;Taiwan                           
7831;Taiwan                           
7832;Taiwan                           
7833;Taiwan                           
7834;Taiwan                           
7835;Taiwan                           
7836;Taiwan                           
7837;Taiwan                           
7838;Taiwan                           
7839;Taiwan                           
7840;Taiwan                           
7841;Taiwan                           
7842;Taiwan                           
7843;Taiwan                           
7844;Taiwan                           
7845;Taiwan                           
7846;Taiwan                           
7847;Taiwan                           
7848;Taiwan                           
7849;Taiwan                           
7850;Taiwan                           
7851;Taiwan                           
7852;Taiwan                           
7853;Taiwan                           
7854;Taiwan                           
7855;Taiwan                           
7856;Taiwan                           
7857;Taiwan                           
7858;Taiwan (Formosa)                 
7859;Tajikistan                       
7860;Tanganyika                       
7861;Tanzania                         
7862;Tanzania                         
7863;Tanzania                         
7864;Tanzania                         
7865;Tanzania                         
7866;Tanzania                         
7867;Tanzania                         
7868;Tanzania                         
7869;Tanzania                         
7870;Tanzania                         
7871;Tanzania                         
7872;Tanzania                         
7873;Tanzania                         
7874;Tanzania                         
7875;Tanzania                         
7876;Tanzania                         
7877;Tanzania                         
7878;Tanzania                         
7879;Tanzania                         
7880;Tanzania                         
7881;Tanzania                         
7882;Tanzania                         
7883;Tanzania                         
7884;Tanzania                         
7885;Tanzania                         
7886;Tanzania                         
7887;Tanzania                         
7888;Tanzania                         
7889;Tanzania                         
7890;Tanzania                         
7891;Tanzania                         
7892;Tanzania                         
7893;Tanzania                         
7894;Tanzania                         
7895;Tanzania                         
7896;Tanzania                         
7897;Tanzania                         
7898;Tanzania                         
7899;Tanzania                         
7900;Tanzania                         
7901;Tanzania                         
7902;Tanzania                         
7903;Tanzania                         
7904;Tanzania                         
7905;Tasmania                         
7906;Tennesee                         
7907;Tennessee                        
7908;Terceira                         
7909;Texas                            
7910;Thailand                         
7911;The Netherlands                  
7912;Timor                            
7913;Tokyo                            
7914;Tonga                            
7915;Tonga                            
7916;Tonga                            
7917;Tonga                            
7918;Tonga                            
7919;Tonga                            
7920;Tonga                            
7921;Tonga                            
7922;Tonga                            
7923;Tonga                            
7924;Tonga                            
7925;Tonga                            
7926;Tonga                            
7927;Tonga                            
7928;Tonga                            
7929;Tonga                            
7930;Tonga                            
7931;Tonga                            
7932;Tonga                            
7933;Tonga                            
7934;Tonga                            
7935;Tonga                            
7936;Tonga                            
7937;Tonga                            
7938;Tonga                            
7939;Tonga                            
7940;Tonga                            
7941;Tonga                            
7942;Tonga                            
7943;Tonga                            
7944;Tonga                            
7945;Tonga                            
7946;Tonga                            
7947;Tonga                            
7948;Tonga                            
7949;Tonga                            
7950;Tonga                            
7951;Tonga                            
7952;Tonga                            
7953;Tonga                            
7954;Tonga                            
7955;Tonga                            
7956;Tonga                            
7957;Tonga                            
7958;Tonga                            
7959;Tonga                            
7960;Tonga                            
7961;Tonga                            
7962;Tonga                            
7963;Tonga                            
7964;Tonga                            
7965;Tonga                            
7966;Tonga                            
7967;Tonga                            
7968;Tonga                            
7969;Tonga                            
7970;Tonga                            
7971;Tonga                            
7972;Tonga                            
7973;Tonga                            
7974;Tonga                            
7975;Tonga                            
7976;Tonga                            
7977;Tonga                            
7978;Tonga                            
7979;Tonga                            
7980;Tonga                            
7981;Tonga                            
7982;Tonga                            
7983;Tonga                            
7984;Tonga                            
7985;Tonga                            
7986;Tonga                            
7987;Tonga                            
7988;Tonga                            
7989;Tonga                            
7990;Tonga                            
7991;Tonga                            
7992;Tonga                            
7993;Tonga                            
7994;Tonga                            
7995;Tonga                            
7996;Tonga                            
7997;Tonga                            
7998;Tonga                            
7999;Tonga                            
8000;Tonga                            
8001;Tonga                            
8002;Tonga                            
8003;Tonga                            
8004;Tonga                            
8005;Tonga                            
8006;Tonga                            
8007;Tonga                            
8008;Tonga                            
8009;Tonga                            
8010;Tonga                            
8011;Tonga                            
8012;Tonga                            
8013;Tonga                            
8014;Tonga                            
8015;Tonga                            
8016;Tonga                            
8017;Tonga                            
8018;Tonga                            
8019;Tonga                            
8020;Tonga                            
8021;Tonga                            
8022;Tonga                            
8023;Tonga                            
8024;Tonga                            
8025;Tonga                            
8026;Tonga                            
8027;Tonga                            
8028;Tonga                            
8029;Tonga                            
8030;Tonga                            
8031;Tonga                            
8032;Tonga                            
8033;Tonga                            
8034;Tonga                            
8035;Tonga                            
8036;Tonga                            
8037;Tonga                            
8038;Tonga                            
8039;Tonga                            
8040;Tonga                            
8041;Tonga                            
8042;Tonga                            
8043;Tonga                            
8044;Tonga                            
8045;Tonga                            
8046;Tonga                            
8047;Tonga                            
8048;Tonga                            
8049;Tonga                            
8050;Tonga                            
8051;Tonga                            
8052;Tonga                            
8053;Tonga                            
8054;Tonga                            
8055;Tonga                            
8056;Tonga                            
8057;Tonga                            
8058;Tonga                            
8059;Tonga                            
8060;Tonga                            
8061;Tonga                            
8062;Tonga                            
8063;Tonga                            
8064;Tonga                            
8065;Tonga                            
8066;Tonga                            
8067;Tonga                            
8068;Tonga                            
8069;Tonga                            
8070;Tonga                            
8071;Tonga                            
8072;Tonga                            
8073;Tonga                            
8074;Tonga                            
8075;Trento                           
8076;Trinidad                         
8077;Tunisia                          
8078;Turkey                           
8079;Turkey                           
8080;Turkey                           
8081;Turkey                           
8082;Turkey                           
8083;Turkey                           
8084;Turkmenistan                     
8085;Tusayan                          
8086;U.S. Samoa                       
8087;U.S. Virgin Islands              
8088;UAE                              
8089;UAR                              
8090;Uganda                           
8091;UK                               
8092;Ukraine                          
8093;United Arab Emirates             
8094;United Kingdom                   
8095;United Kingdom of Great Britain a
8096;United States                    
8097;United States                    
8098;United States                    
8099;United States                    
8100;United States                    
8101;United States                    
8102;United States                    
8103;United States                    
8104;United States                    
8105;United States                    
8106;United States                    
8107;United States                    
8108;United States                    
8109;United States                    
8110;United States                    
8111;United States                    
8112;United States                    
8113;United States                    
8114;United States                    
8115;United States                    
8116;United States                    
8117;United States                    
8118;United States                    
8119;United States                    
8120;United States                    
8121;United States                    
8122;United States                    
8123;United States                    
8124;United States                    
8125;United States                    
8126;United States                    
8127;United States                    
8128;United States                    
8129;United States                    
8130;United States                    
8131;United States                    
8132;United States                    
8133;United States                    
8134;United States                    
8135;United States                    
8136;United States                    
8137;United States                    
8138;United States                    
8139;United States                    
8140;United States                    
8141;United States                    
8142;United States                    
8143;United States                    
8144;United States                    
8145;United States                    
8146;United States                    
8147;United States                    
8148;United States                    
8149;United States                    
8150;United States                    
8151;United States                    
8152;United States                    
8153;United States                    
8154;United States                    
8155;United States                    
8156;United States                    
8157;United States                    
8158;United States                    
8159;United States                    
8160;United States                    
8161;United States                    
8162;United States                    
8163;United States                    
8164;United States                    
8165;United States                    
8166;United States                    
8167;United States                    
8168;United States                    
8169;United States                    
8170;United States                    
8171;United States                    
8172;United States                    
8173;United States                    
8174;United States                    
8175;United States                    
8176;United States                    
8177;United States                    
8178;United States                    
8179;United States                    
8180;United States                    
8181;United States                    
8182;United States                    
8183;United States                    
8184;United States                    
8185;United States                    
8186;United States                    
8187;United States                    
8188;United States                    
8189;United States                    
8190;United States                    
8191;United States                    
8192;United States                    
8193;United States                    
8194;United States                    
8195;United States                    
8196;United States                    
8197;United States                    
8198;United States                    
8199;United States                    
8200;United States                    
8201;United States                    
8202;United States                    
8203;United States                    
8204;United States                    
8205;United States                    
8206;United States                    
8207;United States                    
8208;United States                    
8209;United States                    
8210;United States                    
8211;United States                    
8212;United States                    
8213;United States                    
8214;United States                    
8215;United States                    
8216;United States                    
8217;United States                    
8218;United States                    
8219;United States                    
8220;United States                    
8221;United States                    
8222;United States                    
8223;United States                    
8224;United States                    
8225;United States                    
8226;United States                    
8227;United States                    
8228;United States                    
8229;United States                    
8230;United States                    
8231;United States                    
8232;United States                    
8233;United States                    
8234;United States                    
8235;United States                    
8236;United States                    
8237;United States                    
8238;United States                    
8239;United States                    
8240;United States                    
8241;United States                    
8242;United States                    
8243;United States                    
8244;United States                    
8245;United States                    
8246;United States                    
8247;United States                    
8248;United States                    
8249;United States                    
8250;United States                    
8251;United States                    
8252;United States                    
8253;United States                    
8254;United States                    
8255;United States                    
8256;United States                    
8257;United States                    
8258;United States                    
8259;United States                    
8260;United States                    
8261;United States                    
8262;United States                    
8263;United States                    
8264;United States                    
8265;United States                    
8266;United States                    
8267;United States                    
8268;United States                    
8269;United States                    
8270;United States                    
8271;United States                    
8272;United States                    
8273;United States                    
8274;United States                    
8275;United States                    
8276;United States                    
8277;United States                    
8278;United States                    
8279;United States                    
8280;United States                    
8281;United States                    
8282;United States                    
8283;United States                    
8284;United States                    
8285;United States                    
8286;United States                    
8287;United States                    
8288;United States                    
8289;United States                    
8290;United States                    
8291;United States                    
8292;United States                    
8293;United States                    
8294;United States                    
8295;United States                    
8296;United States                    
8297;United States                    
8298;United States                    
8299;United States                    
8300;United States                    
8301;United States                    
8302;United States                    
8303;United States                    
8304;United States                    
8305;United States                    
8306;United States                    
8307;United States                    
8308;United States                    
8309;United States                    
8310;United States                    
8311;United States                    
8312;United States                    
8313;United States                    
8314;United States                    
8315;United States                    
8316;United States                    
8317;United States                    
8318;United States                    
8319;United States                    
8320;United States                    
8321;United States                    
8322;United States                    
8323;United States                    
8324;United States                    
8325;United States                    
8326;United States                    
8327;United States                    
8328;United States                    
8329;United States                    
8330;United States                    
8331;United States                    
8332;United States                    
8333;United States                    
8334;United States                    
8335;United States                    
8336;United States                    
8337;United States                    
8338;United States                    
8339;United States                    
8340;United States                    
8341;United States                    
8342;United States                    
8343;United States                    
8344;United States                    
8345;United States                    
8346;United States                    
8347;United States                    
8348;United States                    
8349;United States                    
8350;United States                    
8351;United States                    
8352;United States                    
8353;United States                    
8354;United States                    
8355;United States                    
8356;United States                    
8357;United States                    
8358;United States                    
8359;United States                    
8360;United States                    
8361;United States                    
8362;United States                    
8363;United States                    
8364;United States                    
8365;United States                    
8366;United States                    
8367;United States                    
8368;United States                    
8369;United States                    
8370;United States                    
8371;United States                    
8372;United States                    
8373;United States                    
8374;United States                    
8375;United States                    
8376;United States                    
8377;United States                    
8378;United States                    
8379;United States                    
8380;United States                    
8381;United States                    
8382;United States                    
8383;United States                    
8384;United States                    
8385;United States                    
8386;United States                    
8387;United States                    
8388;United States                    
8389;United States                    
8390;United States                    
8391;United States                    
8392;United States                    
8393;United States                    
8394;United States                    
8395;United States                    
8396;United States                    
8397;United States                    
8398;United States                    
8399;United States                    
8400;United States                    
8401;United States                    
8402;United States                    
8403;United States                    
8404;United States                    
8405;United States                    
8406;United States                    
8407;United States                    
8408;United States                    
8409;United States                    
8410;United States                    
8411;United States                    
8412;United States                    
8413;United States                    
8414;United States                    
8415;United States                    
8416;United States                    
8417;United States                    
8418;United States                    
8419;United States                    
8420;United States                    
8421;United States                    
8422;United States                    
8423;United States                    
8424;United States                    
8425;United States                    
8426;United States                    
8427;United States                    
8428;United States                    
8429;United States                    
8430;United States                    
8431;United States                    
8432;United States                    
8433;United States                    
8434;United States                    
8435;United States                    
8436;United States                    
8437;United States                    
8438;United States                    
8439;United States                    
8440;United States                    
8441;United States                    
8442;United States                    
8443;United States                    
8444;United States                    
8445;United States                    
8446;United States                    
8447;United States                    
8448;United States                    
8449;United States                    
8450;United States                    
8451;United States                    
8452;United States                    
8453;United States                    
8454;United States                    
8455;United States                    
8456;United States                    
8457;United States                    
8458;United States                    
8459;United States                    
8460;United States                    
8461;United States                    
8462;United States                    
8463;United States                    
8464;United States                    
8465;United States                    
8466;United States                    
8467;United States                    
8468;United States                    
8469;United States                    
8470;United States                    
8471;United States                    
8472;United States                    
8473;United States                    
8474;United States                    
8475;United States                    
8476;United States                    
8477;United States                    
8478;United States                    
8479;United States                    
8480;United States                    
8481;United States                    
8482;United States                    
8483;United States                    
8484;United States                    
8485;United States                    
8486;United States                    
8487;United States                    
8488;United States                    
8489;United States                    
8490;United States                    
8491;United States                    
8492;United States                    
8493;United States                    
8494;United States                    
8495;United States                    
8496;United States                    
8497;United States                    
8498;United States                    
8499;United States                    
8500;United States                    
8501;United States                    
8502;United States                    
8503;United States                    
8504;United States                    
8505;United States                    
8506;United States                    
8507;United States                    
8508;United States                    
8509;United States                    
8510;United States                    
8511;United States                    
8512;United States                    
8513;United States                    
8514;United States                    
8515;United States                    
8516;United States                    
8517;United States                    
8518;United States                    
8519;United States                    
8520;United States                    
8521;United States                    
8522;United States                    
8523;United States                    
8524;United States                    
8525;United States                    
8526;United States                    
8527;United States                    
8528;United States                    
8529;United States                    
8530;United States                    
8531;United States                    
8532;United States                    
8533;United States                    
8534;United States                    
8535;United States                    
8536;United States                    
8537;United States                    
8538;United States                    
8539;United States                    
8540;United States                    
8541;United States                    
8542;United States                    
8543;United States                    
8544;United States                    
8545;United States                    
8546;United States                    
8547;United States                    
8548;United States                    
8549;United States                    
8550;United States                    
8551;United States                    
8552;United States                    
8553;United States                    
8554;United States                    
8555;United States                    
8556;United States                    
8557;United States                    
8558;United States                    
8559;United States                    
8560;United States                    
8561;United States                    
8562;United States                    
8563;United States                    
8564;United States                    
8565;United States                    
8566;United States                    
8567;United States                    
8568;United States                    
8569;United States                    
8570;United States                    
8571;United States                    
8572;United States                    
8573;United States                    
8574;United States                    
8575;United States                    
8576;United States                    
8577;United States                    
8578;United States                    
8579;United States                    
8580;United States                    
8581;United States                    
8582;United States                    
8583;United States                    
8584;United States                    
8585;United States                    
8586;United States                    
8587;United States                    
8588;United States                    
8589;United States                    
8590;United States                    
8591;United States                    
8592;United States                    
8593;United States                    
8594;United States                    
8595;United States                    
8596;United States                    
8597;United States                    
8598;United States                    
8599;United States                    
8600;United States                    
8601;United States                    
8602;United States                    
8603;United States                    
8604;United States                    
8605;United States                    
8606;United States                    
8607;United States                    
8608;United States                    
8609;United States                    
8610;United States                    
8611;United States                    
8612;United States                    
8613;United States                    
8614;United States                    
8615;United States                    
8616;United States                    
8617;United States                    
8618;United States                    
8619;United States                    
8620;United States                    
8621;United States                    
8622;United States                    
8623;United States                    
8624;United States                    
8625;United States                    
8626;United States                    
8627;United States                    
8628;United States                    
8629;United States                    
8630;United States                    
8631;United States                    
8632;United States                    
8633;United States                    
8634;United States                    
8635;United States                    
8636;United States                    
8637;United States                    
8638;United States                    
8639;United States                    
8640;United States                    
8641;United States                    
8642;United States                    
8643;United States                    
8644;United States                    
8645;United States                    
8646;United States                    
8647;United States                    
8648;United States                    
8649;United States                    
8650;United States                    
8651;United States                    
8652;United States                    
8653;United States                    
8654;United States                    
8655;United States                    
8656;United States                    
8657;United States                    
8658;United States                    
8659;United States                    
8660;United States                    
8661;United States                    
8662;United States                    
8663;United States                    
8664;United States                    
8665;United States                    
8666;United States                    
8667;United States                    
8668;United States                    
8669;United States                    
8670;United States                    
8671;United States                    
8672;United States                    
8673;United States                    
8674;United States                    
8675;United States                    
8676;United States                    
8677;United States                    
8678;United States                    
8679;United States                    
8680;United States                    
8681;United States                    
8682;United States                    
8683;United States                    
8684;United States                    
8685;United States                    
8686;United States                    
8687;United States                    
8688;United States                    
8689;United States                    
8690;United States                    
8691;United States                    
8692;United States                    
8693;United States                    
8694;United States                    
8695;United States                    
8696;United States                    
8697;United States                    
8698;United States                    
8699;United States                    
8700;United States                    
8701;United States                    
8702;United States                    
8703;United States                    
8704;United States                    
8705;United States                    
8706;United States                    
8707;United States                    
8708;United States                    
8709;United States                    
8710;United States                    
8711;United States                    
8712;United States                    
8713;United States                    
8714;United States                    
8715;United States                    
8716;United States                    
8717;United States                    
8718;United States                    
8719;United States                    
8720;United States                    
8721;United States                    
8722;United States                    
8723;United States                    
8724;United States                    
8725;United States                    
8726;United States                    
8727;United States                    
8728;United States                    
8729;United States                    
8730;United States                    
8731;United States                    
8732;United States                    
8733;United States                    
8734;United States                    
8735;United States                    
8736;United States                    
8737;United States                    
8738;United States                    
8739;United States                    
8740;United States                    
8741;United States                    
8742;United States                    
8743;United States                    
8744;United States                    
8745;United States                    
8746;United States                    
8747;United States                    
8748;United States                    
8749;United States                    
8750;United States                    
8751;United States                    
8752;United States                    
8753;United States                    
8754;United States                    
8755;United States                    
8756;United States                    
8757;United States                    
8758;United States                    
8759;United States                    
8760;United States                    
8761;United States                    
8762;United States                    
8763;United States                    
8764;United States                    
8765;United States                    
8766;United States                    
8767;United States                    
8768;United States                    
8769;United States                    
8770;United States                    
8771;United States                    
8772;United States                    
8773;United States                    
8774;United States                    
8775;United States                    
8776;United States                    
8777;United States                    
8778;United States                    
8779;United States                    
8780;United States                    
8781;United States                    
8782;United States                    
8783;United States                    
8784;United States                    
8785;United States                    
8786;United States                    
8787;United States                    
8788;United States                    
8789;United States                    
8790;United States                    
8791;United States                    
8792;United States                    
8793;United States                    
8794;United States                    
8795;United States                    
8796;United States                    
8797;United States                    
8798;United States                    
8799;United States                    
8800;United States                    
8801;United States                    
8802;United States                    
8803;United States                    
8804;United States                    
8805;United States                    
8806;United States                    
8807;United States                    
8808;United States                    
8809;United States                    
8810;United States                    
